TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server2_test_0_172,test,-2.16803993,50.71318544,151,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_173,test,-7.681008705,54.36160745,178,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_0_174,test,-3.125162761,57.57615998,88,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_0_175,test,-3.23003355,57.5313439,421,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_0_176,test,-4.874705716,50.22958304,219,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_177,test,-4.946808724,50.19054861,504,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_0_178,test,-0.923629851,52.8472457,105,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_0_179,test,0.966029683,52.00131278,413,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_180,test,1.792896024,52.54824373,290,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_181,test,-3.145005159,57.39147339,327,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_182,test,0.446990589,52.86549267,142,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_0_183,test,-2.378141136,54.15011067,301,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_0_184,test,-4.378512591,51.94495523,271,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_0_185,test,-0.14385142,51.43518338,347,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_186,test,-3.353354667,53.36372614,397,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_187,test,-5.878780815,54.39437817,199,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_0_188,test,-0.100360525,52.41898288,59,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_0_189,test,-5.741313221,50.19422378,500,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_190,test,-2.221826944,54.15566574,121,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_0_191,test,-7.598020617,54.29083863,375,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_192,test,-0.169029189,54.1104639,21,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_0_193,test,-3.340855851,53.29958141,275,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_194,test,-4.222779988,57.3902751,476,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_195,test,-5.195253802,54.97764448,208,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_196,test,-4.338605464,51.9100802,243,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_0_197,test,-2.551030778,56.66574353,63,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_198,test,-4.959621302,50.30622737,380,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_0_199,test,-5.559985472,57.26708634,454,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_0,test,-2.2195936956069215,54.00015732739465,67,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_1,test,-3.5438978325022514,55.26820082192859,224,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_2,test,1.4516747400072167,51.18172833142504,240,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_3,test,-1.5844712623824604,52.661581260823084,153,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_4,test,-0.21034011743240677,54.127031601364344,453,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_5,test,-4.231128626573932,50.74015023102109,61,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_6,test,-2.215669417648992,54.09066911943518,458,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_7,test,-1.656107236696251,54.49787641922549,123,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_8,test,-3.4214239309837406,56.29698006691762,503,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_9,test,1.688378293070643,52.6286592391761,330,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_10,test,1.6791264532340207,52.618713988306794,373,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_11,test,-5.572974876860025,57.27716659073082,95,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_12,test,-3.5488839704687365,50.37552356223006,317,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_13,test,-3.557681029467813,51.39828767333364,161,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_14,test,-5.573397578501611,57.22988205007447,382,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_15,test,-5.7382761729261835,50.15121456222951,254,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_16,test,-1.824604128394799,51.86035217839952,387,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_17,test,-6.832706398261708,57.49962327174888,52,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_18,test,-5.558490253759448,57.286675848046784,235,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_19,test,-4.867848511950035,50.13469987686793,294,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_20,test,0.9721762254508076,51.838986853116396,229,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_21,test,-2.6944324598526626,52.40658793644973,68,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_22,test,-6.744583633895477,57.332343842985104,535,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_23,test,-4.278738025536675,50.82836592658018,38,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_24,test,-4.366499769772698,51.93811504777293,15,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_25,test,-4.6556581773471475,55.672071441665224,196,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_26,test,-1.9281882831968902,51.83458918596984,80,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_27,test,-4.833060878452533,50.237809322625246,374,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_28,test,0.4963324700350082,52.87734677645404,224,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_29,test,-4.0961756639068545,52.78407975499787,350,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_30,test,-3.441682760827208,53.43298315131407,202,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_31,test,-2.5352836918139556,56.54444972837919,63,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_32,test,-3.21923906307149,57.575241424241185,57,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_33,test,-1.4309690192899194,50.704493199436605,271,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_34,test,1.3559508120705643,51.049855890477446,548,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_35,test,-0.23641246909472102,53.23426304098701,223,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_36,test,-4.826846192992786,50.122723743932596,286,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_37,test,-5.795529016439711,50.034418272682785,555,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_38,test,-5.143696048352157,54.8235205077447,57,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_39,test,-2.9683526484399723,50.97708081951568,261,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_40,test,-4.303618947099439,50.733971726252285,385,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_41,test,-4.267974685199335,57.440827735634976,207,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_42,test,-2.2743640811095354,54.155795894420805,381,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_43,test,-3.517894297002382,52.219364379170806,173,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_44,test,-2.1081738595222204,55.919698807949764,52,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_45,test,0.39523287116852557,52.84266588810217,565,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_46,test,-5.302599872316023,51.80831387683157,497,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_47,test,-4.101901070974581,55.97945623911299,397,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_48,test,-4.117089804803215,57.50431782876288,390,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_49,test,-6.760634693173744,55.244844716766394,420,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_50,test,-6.835559825504067,57.476551759394106,117,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_51,test,-0.7993112067476704,52.81819148616133,37,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_52,test,-3.1230786174310645,57.440096442272875,8,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_53,test,-0.23787291604352095,53.255694321690214,140,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_54,test,-2.906600589908234,50.9872448955435,322,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_55,test,-4.913215173457323,50.27211627593247,167,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_56,test,-0.25882845525756254,54.22713685167946,52,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_57,test,-0.16853812012630062,53.29612039716898,407,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_58,test,0.6351418938404172,50.83721587638692,577,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_59,test,-5.237147039159347,51.934105188733376,4,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_60,test,-3.1000483953684355,54.41670705328938,34,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_61,test,-3.6041579538534125,50.43450856690919,496,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_62,test,-3.9735132516471907,56.01044862813405,256,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_63,test,-3.479213355454341,51.48062482310809,436,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_64,test,-2.123669510136215,55.900466761595375,182,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_65,test,-6.725546994047686,57.47507564556816,57,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_66,test,-7.621983716908349,54.21792016792424,319,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_67,test,-2.6893708934972507,56.6506396204817,21,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_68,test,-2.265430156905126,55.85961107152233,141,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_69,test,-3.430332136148525,55.42262210747329,89,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_70,test,-3.4815231599677734,52.278300526847445,136,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_71,test,-6.930992520369665,55.2468045267498,493,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_72,test,-4.940348533663862,50.18402806662574,572,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_73,test,-0.9874687810029361,51.41498738128375,158,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_74,test,-2.3506825197742747,53.22704554518816,173,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_75,test,-3.642090317277434,50.262427542371555,330,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_76,test,-5.261026675352063,51.84620828337822,162,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_77,test,-1.0617062673480522,53.77750868397632,303,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_78,test,-1.585265282321758,55.39436689876685,201,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_79,test,1.393891774507825,51.11952019116967,259,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_80,test,-0.13317933638313117,54.15780580950426,360,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_81,test,-5.317326737313397,51.86785728722721,575,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_82,test,-3.45684190558871,56.318367854347066,397,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_83,test,-3.5024984796473917,51.45584484871905,202,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_84,test,-4.302054262436177,50.854074997609125,130,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_85,test,-1.298059784054201,50.67073165951491,459,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_86,test,-2.139768081558643,50.69030266515713,463,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_87,test,-3.487524400567362,52.37276057510124,228,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_88,test,-0.3350434658670836,53.22914054907546,302,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_89,test,-5.504862973296453,57.25563979053361,64,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_90,test,-6.883935037318982,55.08065520228906,29,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_91,test,0.4148908301460892,52.90146386752588,299,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_92,test,-2.0781538742368593,50.614788265123295,412,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_93,test,-0.15317314425690334,52.40252050380516,439,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_94,test,-3.428905287499409,55.33034542163359,162,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_95,test,1.4739362759592798,51.03310277688503,485,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_96,test,-2.1132268727386623,50.56110951960257,12,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_97,test,-0.09526530405179467,51.559156402663945,70,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_98,test,0.4769361045721692,52.9129884741481,366,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_99,test,-2.917178718598456,50.86266680446442,401,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_100,test,-4.2656395361268205,57.39856513521516,338,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_101,test,-5.437255200505176,57.300912869337864,195,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_102,test,-0.13975543371870816,51.41871182123732,131,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_103,test,-4.954292357831977,50.2684100264906,279,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_104,test,-0.1481858276699249,54.17113166431962,280,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_105,test,-5.543030101460412,57.1695147399891,429,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_106,test,1.8134943565341128,52.55775134252152,13,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_107,test,-2.975556582326321,54.55156992227574,114,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_108,test,-0.09982436939387117,54.10319736156666,142,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_109,test,0.5334619922575194,50.83631634333712,17,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_110,test,0.45598031736816097,50.92617797377138,261,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_111,test,-4.2240276604127285,51.93241654679103,304,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_112,test,-4.536396613592249,53.48505889453072,242,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_113,test,-2.5101987218560247,56.611484755687975,114,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_114,test,-2.2245972782201204,54.06288841629652,335,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_115,test,-0.061844770246298184,52.24660474961815,141,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_116,test,-3.2265436122837885,57.539083554170126,290,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_117,test,-2.9343950620811157,50.956721999025284,500,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_118,test,-4.138893730245418,57.460955359155484,74,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_119,test,-0.21906703333590077,54.21225624930365,201,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_120,test,-4.766488586858052,55.579022689811815,379,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_121,test,-1.0093046972059398,51.51079694052884,88,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_122,test,-4.224109438059585,51.74803619799245,557,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_123,test,-1.5728016578648254,55.29235056343726,187,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_124,test,-3.4064307651907817,56.27476194373171,151,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_125,test,-5.563983034712161,57.177432092829164,273,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_test_1_126,test,-5.120638052927865,54.83273466410014,415,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_127,test,0.6592705073880517,50.885432937773786,243,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_test_1_128,test,-4.939369610819638,50.2524752956303,365,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4""]"
task_Server2_test_1_129,test,-3.5456380348840386,51.50637876833549,299,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_130,test,-1.8236388085664872,51.947407315425565,258,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_test_1_131,test,-3.3157642301155037,53.31901056135224,362,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_132,test,0.5979521253707069,50.81603451733217,281,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_test_1_133,test,-0.057439968219527945,51.5822396962199,109,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_test_1_134,test,0.5293551778817274,50.799683199804434,561,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_test_1_135,test,-5.185704251942239,55.001648918569856,193,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
