TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server1_train_0_498,train,7.710510256,47.68162702,507,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_499,train,7.710510256,47.68162702,452,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_500,train,9.690126211,47.44324962,259,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_501,train,9.690126211,47.44324962,82,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_502,train,9.690126211,47.44324962,304,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_503,train,9.690126211,47.44324962,114,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_504,train,9.690126211,47.44324962,474,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_505,train,7.613362043,46.42499337,2,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_506,train,7.613362043,46.42499337,318,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_507,train,7.613362043,46.42499337,385,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_508,train,7.613362043,46.42499337,50,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_509,train,7.613362043,46.42499337,475,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_510,train,9.307666082,47.20134864,112,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_511,train,9.307666082,47.20134864,164,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_512,train,9.307666082,47.20134864,1,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_513,train,9.307666082,47.20134864,74,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_514,train,9.307666082,47.20134864,264,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_515,train,9.054391384,45.8186079,396,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_516,train,9.054391384,45.8186079,154,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_517,train,9.054391384,45.8186079,226,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_518,train,9.054391384,45.8186079,413,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_519,train,9.054391384,45.8186079,116,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_520,train,8.386521323,46.55775871,433,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_521,train,8.386521323,46.55775871,228,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_522,train,8.386521323,46.55775871,354,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_523,train,8.386521323,46.55775871,331,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_524,train,8.386521323,46.55775871,20,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_525,train,7.616034047,46.44072308,163,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_526,train,7.616034047,46.44072308,119,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_527,train,7.616034047,46.44072308,267,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_528,train,7.616034047,46.44072308,180,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_529,train,7.616034047,46.44072308,225,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_530,train,9.050267979,45.82204457,363,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_531,train,9.050267979,45.82204457,284,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_532,train,9.050267979,45.82204457,357,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_533,train,9.050267979,45.82204457,430,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_534,train,9.050267979,45.82204457,104,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_535,train,9.160019482,46.72265732,65,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_536,train,9.160019482,46.72265732,369,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_537,train,9.160019482,46.72265732,200,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_538,train,9.160019482,46.72265732,253,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_539,train,9.160019482,46.72265732,97,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_540,train,10.44756569,46.61294051,150,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_541,train,10.44756569,46.61294051,77,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_542,train,10.44756569,46.61294051,119,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_543,train,10.44756569,46.61294051,419,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_544,train,10.44756569,46.61294051,369,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_545,train,8.79527884,47.01752099,347,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_546,train,8.79527884,47.01752099,291,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_547,train,8.79527884,47.01752099,423,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_548,train,8.79527884,47.01752099,338,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_549,train,8.79527884,47.01752099,14,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_550,train,7.792556422,46.93255915,468,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_551,train,7.792556422,46.93255915,22,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_552,train,7.792556422,46.93255915,410,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_553,train,7.792556422,46.93255915,50,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_554,train,7.792556422,46.93255915,463,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_555,train,10.45065421,46.62222674,118,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_556,train,10.45065421,46.62222674,106,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_557,train,10.45065421,46.62222674,272,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_558,train,10.45065421,46.62222674,359,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_559,train,10.45065421,46.62222674,104,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_560,train,7.718420586,45.92433184,445,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_561,train,7.718420586,45.92433184,92,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_562,train,7.718420586,45.92433184,119,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_563,train,7.718420586,45.92433184,491,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_564,train,7.718420586,45.92433184,129,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_565,train,6.293556589,46.69717491,300,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_566,train,6.293556589,46.69717491,59,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_567,train,6.293556589,46.69717491,322,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_568,train,6.293556589,46.69717491,380,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_569,train,6.293556589,46.69717491,512,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_570,train,6.712066085,47.00988707,206,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_571,train,6.712066085,47.00988707,113,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_572,train,6.712066085,47.00988707,298,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_573,train,6.712066085,47.00988707,13,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_574,train,6.712066085,47.00988707,230,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_575,train,7.719884679,45.92406504,446,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_576,train,7.719884679,45.92406504,174,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_577,train,7.719884679,45.92406504,15,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_578,train,7.719884679,45.92406504,422,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_579,train,7.719884679,45.92406504,280,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_580,train,9.122882122,47.62188657,225,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_581,train,9.122882122,47.62188657,305,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_582,train,9.122882122,47.62188657,183,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_583,train,9.122882122,47.62188657,356,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_584,train,9.122882122,47.62188657,315,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_585,train,9.171419425,46.72159334,136,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_586,train,9.171419425,46.72159334,188,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_587,train,9.171419425,46.72159334,291,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_588,train,9.171419425,46.72159334,456,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_589,train,9.171419425,46.72159334,507,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_590,train,9.79679853,46.44869776,289,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_591,train,9.79679853,46.44869776,13,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_592,train,9.79679853,46.44869776,56,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_593,train,9.79679853,46.44869776,183,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_594,train,9.79679853,46.44869776,261,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_595,train,9.687008263,47.44432748,337,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_596,train,9.687008263,47.44432748,203,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_597,train,9.687008263,47.44432748,257,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_598,train,9.687008263,47.44432748,269,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_599,train,9.687008263,47.44432748,229,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_600,train,9.122501427,47.6313537,26,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_601,train,9.122501427,47.6313537,392,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_602,train,9.122501427,47.6313537,297,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_603,train,9.122501427,47.6313537,282,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_604,train,9.122501427,47.6313537,42,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_605,train,8.096231975,46.18187869,219,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_606,train,8.096231975,46.18187869,308,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_607,train,8.096231975,46.18187869,231,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_608,train,8.096231975,46.18187869,380,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_609,train,8.096231975,46.18187869,410,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_610,train,8.985911011,46.28351107,405,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_611,train,8.985911011,46.28351107,14,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_612,train,8.985911011,46.28351107,111,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_613,train,8.985911011,46.28351107,318,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_614,train,8.985911011,46.28351107,117,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_615,train,5.948636309,46.13895426,346,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_616,train,5.948636309,46.13895426,348,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_617,train,5.948636309,46.13895426,370,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_618,train,5.948636309,46.13895426,124,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_619,train,5.948636309,46.13895426,21,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_620,train,8.56331108,47.43873887,135,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_621,train,8.56331108,47.43873887,7,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_622,train,8.56331108,47.43873887,291,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_623,train,8.56331108,47.43873887,319,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_624,train,8.56331108,47.43873887,458,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_625,train,6.308215915,46.69858342,507,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_626,train,6.308215915,46.69858342,479,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_627,train,6.308215915,46.69858342,278,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_628,train,6.308215915,46.69858342,245,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_629,train,6.308215915,46.69858342,135,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_630,train,8.991134301,46.29090204,361,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_631,train,8.991134301,46.29090204,311,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_632,train,8.991134301,46.29090204,160,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_633,train,8.991134301,46.29090204,279,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_634,train,8.991134301,46.29090204,105,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_635,train,9.296744375,47.19278616,154,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_636,train,9.296744375,47.19278616,26,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_637,train,9.296744375,47.19278616,400,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_638,train,9.296744375,47.19278616,268,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_639,train,9.296744375,47.19278616,373,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_640,train,7.231189135,46.8989127,394,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_641,train,7.231189135,46.8989127,382,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_642,train,7.231189135,46.8989127,390,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_643,train,7.231189135,46.8989127,230,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_644,train,7.231189135,46.8989127,353,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_645,train,9.796795969,46.46230773,369,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_646,train,9.796795969,46.46230773,183,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_647,train,9.796795969,46.46230773,330,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_648,train,9.796795969,46.46230773,33,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_649,train,9.796795969,46.46230773,243,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_650,train,7.010904928,47.433934,122,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_651,train,7.010904928,47.433934,161,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_652,train,7.010904928,47.433934,179,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_653,train,7.010904928,47.433934,25,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_654,train,7.010904928,47.433934,208,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_655,train,9.714158672,46.95085635,395,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_656,train,9.714158672,46.95085635,132,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_657,train,9.714158672,46.95085635,35,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_658,train,9.714158672,46.95085635,109,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_659,train,9.714158672,46.95085635,197,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_660,train,7.018906549,47.44808029,96,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_661,train,7.018906549,47.44808029,159,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_662,train,7.018906549,47.44808029,305,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_663,train,7.018906549,47.44808029,52,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_664,train,7.018906549,47.44808029,18,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_665,train,9.799543719,46.46255698,78,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_666,train,9.799543719,46.46255698,414,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_667,train,9.799543719,46.46255698,473,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_668,train,9.799543719,46.46255698,73,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_669,train,9.799543719,46.46255698,215,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_670,train,9.116145994,47.62031941,425,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_671,train,9.116145994,47.62031941,463,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_672,train,9.116145994,47.62031941,146,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
